user_id,session_id,device_type,click_events,scroll_events,touch_events,keyboard_events,device_motion,time_on_page,screen_size,browser_info,language,timezone_offset,device_orientation,geolocation_city,transaction_amount,transaction_date,mouse_movement
user_683,session_8199,Desktop,4,16,0,27,0.0,190,1366x768,Firefox,en-IN,-330,landscape,Hyderabad,4765.33,2025-06-29 20:13:24,228
user_469,session_5634,Desktop,0,10,0,21,0.0,119,1440x900,Safari,hi-IN,-330,landscape,Mumbai,5679.93,2025-05-25 22:35:12,116
user_591,session_7096,Tablet,5,2,4,24,0.94,170,768x1024,Firefox,en-IN,-330,portrait,Bengaluru,3793.53,2025-06-08 11:36:21,2
user_609,session_7311,Desktop,11,4,0,11,0.0,46,1440x900,Edge,en-IN,-330,landscape,Bengaluru,5920.47,2025-02-05 16:20:30,557
user_377,session_4528,Desktop,7,10,0,9,0.0,89,1920x1080,Safari,hi-IN,-330,landscape,Mumbai,6652.49,2025-03-23 13:44:07,146
user_550,session_6611,Desktop,10,11,0,13,0.0,77,1440x900,Edge,en-IN,-330,landscape,Kolkata,6046.32,2025-01-17 12:07:00,160
user_27,session_329,Mobile,6,12,10,15,1.19,58,390x844,Chrome,en-IN,-330,portrait,Chennai,635.51,2025-03-21 11:25:08,51
user_552,session_6627,Desktop,5,8,0,9,0.0,101,1366x768,Safari,en-US,-330,landscape,Mumbai,7970.77,2025-02-03 14:23:48,140
user_691,session_8301,Desktop,3,1,0,19,0.0,136,1440x900,Chrome,en-IN,-330,landscape,Chennai,8043.99,2025-05-07 19:58:33,40
user_288,session_3460,Desktop,1,11,0,16,0.0,173,1440x900,Firefox,en-IN,-330,landscape,Ahmedabad,4758.88,2025-04-03 07:53:39,447
user_684,session_8214,Desktop,6,7,0,15,0.0,211,1440x900,Edge,en-US,-330,landscape,Ahmedabad,1875.46,2025-04-19 04:42:34,163
user_30,session_366,Tablet,4,4,4,11,0.92,264,810x1080,Safari,hi-IN,-330,landscape,Hyderabad,6617.36,2025-03-23 10:57:52,10
user_560,session_6732,Desktop,1,7,0,16,0.0,151,1440x900,Firefox,en-IN,-330,landscape,Bengaluru,3631.05,2025-04-17 15:04:13,396
user_489,session_5878,Desktop,3,5,0,14,0.0,100,1366x768,Chrome,en-US,-330,landscape,Delhi,2147.21,2025-04-28 19:23:27,266
user_445,session_5348,Desktop,1,17,0,10,0.0,151,1366x768,Firefox,en-IN,-330,landscape,Pune,448.15,2025-03-22 16:27:43,380
user_224,session_2693,Mobile,7,9,6,21,0.71,131,360x640,Chrome,en-IN,-330,landscape,Bengaluru,7241.63,2025-05-31 11:25:28,21
user_34,session_413,Mobile,6,8,3,6,1.22,102,390x844,Firefox,en-IN,-330,landscape,Chennai,4967.29,2025-03-19 13:26:20,82
user_509,session_6116,Mobile,7,10,4,12,0.12,191,390x844,Firefox,en-IN,-330,portrait,Delhi,3523.67,2025-02-19 11:05:54,52
user_502,session_6034,Desktop,2,8,0,22,0.0,47,1920x1080,Safari,en-IN,-330,landscape,Bengaluru,3029.44,2025-03-03 08:32:22,488
user_604,session_7249,Mobile,3,5,2,17,0.96,190,390x844,Edge,en-IN,-330,portrait,Bengaluru,11657.37,2025-05-20 17:03:56,53
user_319,session_3834,Desktop,4,0,0,10,0.0,268,1440x900,Edge,en-IN,-330,landscape,Hyderabad,4498.74,2025-05-07 19:02:10,294
user_369,session_4436,Desktop,7,8,0,11,0.0,86,1440x900,Edge,en-US,-330,landscape,Chennai,5440.84,2025-03-06 08:06:25,340
user_465,session_5591,Desktop,4,7,0,9,0.0,101,1366x768,Chrome,en-IN,-330,landscape,Ahmedabad,3574.55,2025-04-14 22:18:25,227
user_682,session_8193,Mobile,4,14,3,14,1.06,110,390x844,Edge,en-IN,-330,portrait,Bengaluru,4162.94,2025-03-06 19:30:08,18
user_567,session_6809,Desktop,5,5,0,21,0.0,166,1440x900,Edge,en-US,-330,landscape,Pune,8142.46,2025-06-25 11:16:37,187
user_34,session_412,Mobile,5,6,2,18,0.0,117,390x844,Firefox,en-IN,-330,landscape,Chennai,8594.11,2025-05-22 14:33:29,23
user_173,session_2080,Mobile,4,10,2,19,0.9,58,414x896,Firefox,hi-IN,-330,landscape,Ahmedabad,6487.86,2025-02-17 11:13:56,40
user_438,session_5268,Desktop,4,4,0,11,0.0,208,1920x1080,Edge,en-IN,-330,landscape,Hyderabad,6093.01,2025-05-13 08:56:52,167
user_134,session_1615,Mobile,8,8,10,13,0.94,227,390x844,Firefox,en-IN,-330,portrait,Mumbai,8283.42,2025-05-10 14:11:01,63
user_741,session_8902,Desktop,7,7,0,21,0.0,141,1366x768,Edge,en-IN,-330,landscape,Delhi,2513.82,2025-04-02 15:03:24,196
user_193,session_2319,Desktop,4,8,0,21,0.0,193,1440x900,Edge,en-IN,-330,landscape,Kolkata,13662.27,2025-03-24 08:35:45,183
user_550,session_6603,Desktop,9,4,0,28,0.0,75,1440x900,Edge,en-IN,-330,landscape,Kolkata,7472.79,2025-03-27 20:27:30,440
user_761,session_9139,Desktop,6,9,0,28,0.0,296,1920x1080,Safari,en-IN,-330,landscape,Chennai,3256.38,2025-02-18 05:06:41,141
user_437,session_5255,Desktop,2,8,0,13,0.0,327,1366x768,Firefox,en-US,-330,landscape,Pune,13387.85,2025-06-19 20:44:38,225
user_532,session_6388,Desktop,1,4,0,19,0.0,331,1920x1080,Chrome,en-IN,-330,landscape,Chennai,2139.44,2025-02-27 22:36:50,0
user_598,session_7181,Mobile,5,11,6,8,0.03,147,414x896,Safari,en-IN,-330,landscape,Pune,1919.78,2025-06-14 16:29:19,60
user_381,session_4580,Desktop,6,0,0,16,0.0,54,1440x900,Firefox,en-IN,-330,landscape,Pune,3978.69,2025-06-22 17:53:54,494
user_314,session_3770,Desktop,6,7,0,24,0.0,87,1366x768,Edge,en-IN,-330,landscape,Bengaluru,2990.1,2025-06-11 22:50:05,268
user_120,session_1447,Mobile,0,7,7,14,0.98,129,414x896,Edge,en-US,-330,portrait,Hyderabad,4855.65,2025-03-26 18:09:29,15
user_420,session_5045,Mobile,9,0,7,23,0.4,65,390x844,Chrome,en-US,-330,landscape,Ahmedabad,6983.08,2025-05-01 18:53:05,24
user_215,session_2591,Desktop,9,5,0,3,0.0,246,1366x768,Chrome,en-IN,-330,landscape,Chennai,4365.6,2025-04-07 21:53:56,305
user_614,session_7373,Desktop,3,9,0,8,0.0,122,1440x900,Safari,en-IN,-330,landscape,Mumbai,6016.53,2025-03-10 11:12:21,269
user_626,session_7523,Mobile,4,9,4,17,0.72,64,360x640,Edge,en-US,-330,landscape,Hyderabad,5520.65,2025-04-18 17:00:15,68
user_615,session_7388,Desktop,2,7,0,11,0.0,158,1366x768,Firefox,en-IN,-330,landscape,Pune,4051.02,2025-02-23 11:20:14,262
user_370,session_4444,Desktop,7,9,0,13,0.0,63,1920x1080,Firefox,en-IN,-330,landscape,Hyderabad,9175.26,2025-05-10 17:03:24,361
user_71,session_853,Desktop,3,11,0,15,0.0,157,1440x900,Edge,hi-IN,-330,landscape,Kolkata,8772.72,2025-02-06 10:34:32,149
user_254,session_3057,Mobile,6,14,5,12,0.02,178,390x844,Edge,en-IN,-330,portrait,Bengaluru,1204.81,2025-04-25 12:10:33,61
user_634,session_7614,Desktop,2,14,0,22,0.0,112,1440x900,Edge,en-IN,-330,landscape,Pune,4405.26,2025-03-10 12:17:00,130
user_329,session_3960,Desktop,4,10,0,7,0.0,131,1366x768,Safari,en-IN,-330,landscape,Bengaluru,633.89,2025-03-22 11:59:55,282
user_372,session_4468,Desktop,7,3,0,10,0.0,281,1440x900,Firefox,en-IN,-330,landscape,Chennai,495.61,2025-06-09 04:41:02,151
user_365,session_4385,Desktop,4,0,0,6,0.0,84,1920x1080,Edge,en-US,-330,landscape,Ahmedabad,4770.61,2025-04-09 08:35:02,278
user_559,session_6715,Tablet,8,10,5,16,0.76,174,810x1080,Safari,en-IN,-330,portrait,Ahmedabad,10156.57,2025-06-09 14:34:06,39
user_728,session_8737,Tablet,3,13,6,18,0.33,215,810x1080,Firefox,hi-IN,-330,landscape,Pune,4004.17,2025-05-01 15:59:17,18
user_61,session_737,Desktop,4,12,0,18,0.0,82,1920x1080,Firefox,en-IN,-330,landscape,Mumbai,6867.7,2025-01-06 18:45:19,380
user_387,session_4648,Desktop,8,7,0,26,0.0,157,1440x900,Firefox,en-US,-330,landscape,Delhi,2825.84,2025-01-30 17:57:19,463
user_577,session_6925,Desktop,9,10,0,11,0.0,71,1366x768,Safari,en-IN,-330,landscape,Bengaluru,3251.26,2025-06-17 18:46:55,357
user_115,session_1387,Mobile,3,0,2,24,1.25,101,360x640,Firefox,en-US,-330,portrait,Bengaluru,6494.73,2025-06-17 14:28:58,26
user_479,session_5752,Desktop,10,7,0,22,0.0,65,1440x900,Safari,en-IN,-330,landscape,Chennai,2502.5,2025-04-10 10:18:44,387
user_703,session_8448,Desktop,8,5,0,11,0.0,80,1366x768,Firefox,en-IN,-330,landscape,Ahmedabad,1058.24,2025-05-06 17:01:09,503
user_358,session_4299,Mobile,8,8,7,11,0.76,155,390x844,Chrome,en-IN,-330,portrait,Chennai,8064.29,2025-04-24 13:56:21,52
user_607,session_7290,Mobile,8,12,7,11,0.87,82,390x844,Edge,en-IN,-330,portrait,Kolkata,3189.29,2025-03-20 19:58:49,40
user_121,session_1461,Mobile,6,7,10,17,1.01,151,390x844,Safari,en-IN,-330,landscape,Hyderabad,1858.8,2025-06-04 02:32:08,35
user_406,session_4880,Desktop,0,9,0,3,0.0,185,1920x1080,Edge,en-IN,-330,landscape,Kolkata,4399.19,2025-03-22 19:56:49,37
user_80,session_965,Desktop,10,4,0,20,0.0,92,1920x1080,Safari,en-IN,-330,landscape,Pune,4962.3,2025-02-09 08:55:47,64
user_768,session_9217,Mobile,7,7,3,1,1.12,102,414x896,Edge,en-IN,-330,landscape,Hyderabad,4279.68,2025-06-29 20:50:34,26
user_116,session_1401,Mobile,10,8,7,26,0.19,200,360x640,Safari,en-IN,-330,portrait,Delhi,4407.37,2025-05-08 14:04:20,33
user_6,session_80,Desktop,7,13,0,9,0.0,252,1920x1080,Chrome,en-IN,-330,landscape,Delhi,7647.19,2025-05-07 17:50:42,303
user_278,session_3346,Desktop,4,7,0,13,0.0,156,1366x768,Safari,en-IN,-330,landscape,Pune,6581.44,2025-06-22 09:48:13,436
user_69,session_832,Desktop,6,6,0,14,0.0,161,1366x768,Firefox,en-US,-330,landscape,Bengaluru,4409.23,2025-03-13 05:26:28,459
user_699,session_8389,Desktop,9,12,0,12,0.0,319,1366x768,Safari,en-IN,-330,landscape,Kolkata,4573.29,2025-06-24 13:03:04,262
user_559,session_6712,Tablet,7,14,5,6,0.64,282,810x1080,Safari,en-IN,-330,portrait,Ahmedabad,5735.14,2025-03-10 19:35:11,33
user_13,session_167,Desktop,3,7,0,14,0.0,63,1440x900,Safari,en-US,-330,landscape,Delhi,2686.11,2025-01-21 11:29:22,623
user_543,session_6525,Mobile,9,10,7,10,0.07,211,360x640,Firefox,en-IN,-330,landscape,Chennai,3894.48,2025-03-29 12:36:45,57
user_44,session_537,Desktop,12,9,0,24,0.0,70,1440x900,Chrome,en-IN,-330,landscape,Delhi,2428.33,2025-06-08 19:05:49,325
user_712,session_8552,Tablet,5,13,8,19,1.16,62,810x1080,Safari,en-US,-330,portrait,Pune,6965.25,2025-01-08 21:47:51,82
user_453,session_5446,Mobile,4,8,3,9,0.82,65,360x640,Chrome,hi-IN,-330,portrait,Pune,1359.12,2025-01-10 05:45:30,12
user_715,session_8585,Desktop,2,0,0,18,0.0,53,1366x768,Safari,en-IN,-330,landscape,Bengaluru,7434.21,2025-01-15 16:07:23,153
user_401,session_4821,Mobile,4,9,2,10,0.15,55,390x844,Safari,hi-IN,-330,landscape,Chennai,1610.0,2025-02-06 09:56:51,6
user_789,session_9470,Desktop,2,3,0,15,0.0,116,1366x768,Safari,en-US,-330,landscape,Ahmedabad,10135.65,2025-05-15 03:14:50,201
user_683,session_8197,Desktop,10,11,0,5,0.0,221,1366x768,Firefox,en-IN,-330,landscape,Hyderabad,3753.28,2025-06-10 21:48:26,212
user_160,session_1927,Desktop,0,7,0,4,0.0,92,1440x900,Firefox,en-IN,-330,landscape,Chennai,3099.39,2025-05-30 16:00:20,233
user_477,session_5733,Mobile,4,3,5,16,0.03,80,390x844,Firefox,en-IN,-330,portrait,Ahmedabad,5139.23,2025-06-29 04:55:52,16
user_459,session_5509,Tablet,3,0,0,10,0.11,103,768x1024,Edge,en-IN,-330,portrait,Ahmedabad,5826.55,2025-02-04 13:54:57,30
user_361,session_4334,Mobile,4,16,2,11,0.5,197,414x896,Safari,en-IN,-330,landscape,Pune,6807.93,2025-01-13 06:55:52,45
user_717,session_8612,Desktop,3,4,0,13,0.0,77,1440x900,Safari,hi-IN,-330,landscape,Ahmedabad,8785.08,2025-01-14 12:35:43,385
user_751,session_9023,Desktop,4,0,0,4,0.0,99,1920x1080,Edge,hi-IN,-330,landscape,Bengaluru,4774.55,2025-03-27 08:42:15,78
user_143,session_1728,Desktop,5,12,0,16,0.0,82,1366x768,Chrome,hi-IN,-330,landscape,Bengaluru,3540.94,2025-05-04 11:00:48,258
user_255,session_3065,Desktop,10,6,0,22,0.0,76,1366x768,Firefox,en-IN,-330,landscape,Kolkata,933.65,2025-03-12 14:06:02,344
user_276,session_3323,Desktop,2,0,0,15,0.0,152,1920x1080,Firefox,en-IN,-330,landscape,Ahmedabad,3978.37,2025-02-06 13:24:21,272
user_524,session_6292,Desktop,6,0,0,17,0.0,202,1440x900,Firefox,en-IN,-330,landscape,Mumbai,956.69,2025-04-26 18:25:20,455
user_264,session_3179,Desktop,0,8,0,8,0.0,150,1440x900,Chrome,en-IN,-330,landscape,Bengaluru,10781.28,2025-02-04 13:06:30,215
user_465,session_5587,Desktop,5,13,0,8,0.0,136,1366x768,Chrome,en-IN,-330,landscape,Ahmedabad,4413.02,2025-06-29 19:40:55,224
user_180,session_2165,Desktop,5,12,0,17,0.0,95,1920x1080,Chrome,en-US,-330,landscape,Mumbai,1025.33,2025-05-12 08:17:41,341
user_239,session_2878,Desktop,4,8,0,17,0.0,78,1440x900,Firefox,hi-IN,-330,landscape,Kolkata,2041.57,2025-01-13 13:25:44,332
user_194,session_2329,Tablet,1,13,5,9,1.0,73,768x1024,Safari,en-IN,-330,landscape,Bengaluru,4048.48,2025-06-04 22:09:03,27
user_404,session_4860,Desktop,2,0,0,15,0.0,134,1440x900,Chrome,en-IN,-330,landscape,Chennai,6816.24,2025-01-09 21:18:53,426
user_413,session_4968,Mobile,7,4,7,16,1.52,38,414x896,Chrome,en-IN,-330,portrait,Delhi,713.41,2025-01-11 14:43:17,19
user_708,session_8498,Desktop,4,10,0,19,0.0,240,1366x768,Edge,en-US,-330,landscape,Pune,898.95,2025-02-03 05:50:26,108
user_111,session_1334,Desktop,6,12,0,24,0.0,136,1920x1080,Chrome,en-IN,-330,landscape,Kolkata,351.28,2025-04-17 18:58:43,454
user_168,session_2026,Desktop,8,3,0,9,0.0,77,1366x768,Firefox,en-IN,-330,landscape,Pune,639.86,2025-04-26 17:01:55,261
user_28,session_344,Mobile,10,9,5,12,0.91,62,390x844,Chrome,en-IN,-330,landscape,Chennai,461.87,2025-02-18 18:59:05,30
user_465,session_5589,Desktop,2,13,0,9,0.0,192,1366x768,Chrome,en-IN,-330,landscape,Ahmedabad,5347.18,2025-03-16 21:28:54,433
user_309,session_3713,Mobile,5,7,3,18,0.4,122,414x896,Safari,en-US,-330,landscape,Chennai,3139.33,2025-02-23 11:01:45,35
user_12,session_146,Mobile,5,0,11,8,0.79,252,390x844,Chrome,en-US,-330,landscape,Kolkata,2433.69,2025-04-09 16:17:03,53
user_437,session_5245,Desktop,9,9,0,11,0.0,215,1366x768,Firefox,en-US,-330,landscape,Pune,6779.8,2025-04-30 22:14:49,336
user_603,session_7246,Desktop,6,1,0,13,0.0,102,1920x1080,Edge,en-IN,-330,landscape,Kolkata,7332.75,2025-01-09 06:38:19,0
user_293,session_3520,Tablet,2,10,0,20,0.59,107,810x1080,Firefox,en-US,-330,landscape,Ahmedabad,1622.13,2025-06-01 12:45:30,31
user_481,session_5780,Mobile,11,3,0,16,1.5,170,360x640,Firefox,en-US,-330,landscape,Chennai,6611.97,2025-05-11 12:22:47,60
user_182,session_2195,Mobile,7,6,5,20,0.39,96,390x844,Edge,en-IN,-330,landscape,Hyderabad,316.75,2025-03-13 22:39:09,27
user_343,session_4119,Desktop,2,16,0,26,0.0,54,1920x1080,Chrome,hi-IN,-330,landscape,Chennai,276.35,2025-01-07 13:39:56,420
user_216,session_2593,Desktop,8,11,0,19,0.0,101,1920x1080,Edge,en-IN,-330,landscape,Chennai,1487.31,2025-02-11 16:31:26,343
user_453,session_5438,Mobile,2,9,3,17,0.41,55,360x640,Chrome,hi-IN,-330,landscape,Pune,1275.27,2025-02-13 06:03:02,17
user_449,session_5391,Desktop,6,11,0,17,0.0,66,1440x900,Firefox,en-IN,-330,landscape,Ahmedabad,4735.08,2025-04-28 06:39:17,447
user_675,session_8106,Tablet,2,12,9,11,0.06,111,768x1024,Edge,en-IN,-330,portrait,Ahmedabad,5668.3,2025-05-03 12:19:45,25
user_471,session_5664,Mobile,9,12,14,18,0.91,223,390x844,Edge,en-IN,-330,landscape,Mumbai,3172.82,2025-03-29 07:59:34,30
user_84,session_1019,Desktop,11,7,0,18,0.0,268,1440x900,Firefox,en-US,-330,landscape,Ahmedabad,2371.19,2025-05-01 12:12:18,423
user_481,session_5781,Mobile,9,4,0,22,1.07,148,360x640,Firefox,en-US,-330,portrait,Chennai,4455.82,2025-06-08 11:45:01,51
user_457,session_5494,Mobile,6,8,4,18,0.66,186,360x640,Edge,en-IN,-330,landscape,Delhi,290.93,2025-04-07 11:03:15,25
user_655,session_7868,Desktop,4,11,0,6,0.0,112,1440x900,Safari,en-IN,-330,landscape,Ahmedabad,6829.87,2025-02-17 06:20:28,331
user_522,session_6269,Mobile,4,4,5,0,0.42,101,360x640,Chrome,en-IN,-330,portrait,Ahmedabad,1865.5,2025-06-04 19:12:11,21
user_283,session_3408,Desktop,4,5,0,9,0.0,67,1440x900,Chrome,en-IN,-330,landscape,Delhi,3978.95,2025-03-24 09:00:48,157
user_606,session_7281,Desktop,8,5,0,14,0.0,199,1366x768,Safari,en-IN,-330,landscape,Chennai,2455.42,2025-03-04 03:36:09,249
user_51,session_615,Tablet,8,4,3,16,0.0,262,768x1024,Edge,en-US,-330,landscape,Mumbai,2532.97,2025-05-06 16:53:12,78
user_384,session_4609,Desktop,8,12,0,19,0.0,85,1920x1080,Chrome,en-IN,-330,landscape,Ahmedabad,1076.86,2025-06-17 04:12:32,213
user_355,session_4264,Mobile,7,10,4,20,1.28,162,390x844,Edge,en-IN,-330,portrait,Delhi,464.93,2025-06-06 14:50:56,47
user_545,session_6541,Desktop,12,11,0,5,0.0,88,1366x768,Chrome,en-IN,-330,landscape,Pune,955.04,2025-02-25 11:27:26,429
user_481,session_5774,Mobile,7,6,1,14,0.48,228,360x640,Firefox,en-US,-330,landscape,Chennai,5245.3,2025-03-03 17:14:34,24
user_129,session_1554,Desktop,6,8,0,18,0.0,110,1920x1080,Safari,en-IN,-330,landscape,Mumbai,10919.21,2025-04-25 15:07:41,310
user_117,session_1405,Tablet,11,11,5,14,0.7,243,768x1024,Safari,en-US,-330,landscape,Delhi,1648.83,2025-01-25 13:49:47,62
user_223,session_2679,Mobile,1,12,7,19,0.21,53,390x844,Edge,en-US,-330,landscape,Pune,7097.21,2025-03-05 13:42:57,24
user_404,session_4854,Desktop,2,9,0,10,0.0,162,1440x900,Chrome,en-IN,-330,landscape,Chennai,4163.44,2025-06-24 22:13:28,227
user_273,session_3284,Desktop,3,0,0,1,0.0,123,1920x1080,Safari,en-IN,-330,landscape,Chennai,2622.04,2025-03-30 10:37:47,284
user_670,session_8051,Tablet,5,10,8,7,0.54,218,810x1080,Firefox,en-IN,-330,portrait,Mumbai,2209.51,2025-02-10 07:16:13,19
user_375,session_4508,Desktop,4,5,0,16,0.0,167,1920x1080,Chrome,en-IN,-330,landscape,Ahmedabad,1336.6,2025-05-10 11:49:14,365
user_574,session_6892,Mobile,3,9,9,14,1.06,64,390x844,Safari,en-US,-330,landscape,Delhi,2169.71,2025-04-04 19:59:56,32
user_391,session_4697,Desktop,2,10,0,8,0.0,61,1366x768,Safari,en-IN,-330,landscape,Chennai,3274.9,2025-03-28 13:49:44,471
user_442,session_5315,Mobile,3,4,0,3,0.0,99,390x844,Safari,en-IN,-330,portrait,Ahmedabad,1487.68,2025-06-09 12:45:33,51
user_112,session_1350,Tablet,4,14,3,10,0.7,103,768x1024,Safari,en-IN,-330,portrait,Delhi,3084.95,2025-04-17 19:26:28,33
user_64,session_780,Desktop,5,14,0,24,0.0,54,1920x1080,Firefox,en-IN,-330,landscape,Delhi,323.42,2025-06-06 09:44:51,195
user_573,session_6887,Mobile,5,13,6,23,0.48,189,390x844,Safari,en-IN,-330,portrait,Delhi,559.11,2025-04-18 13:49:28,37
user_599,session_7193,Mobile,3,6,4,14,1.45,135,360x640,Safari,en-US,-330,portrait,Delhi,8817.91,2025-05-21 13:14:53,34
user_198,session_2385,Desktop,9,2,0,6,0.0,57,1440x900,Edge,en-US,-330,landscape,Pune,3649.15,2025-03-18 17:20:00,112
user_433,session_5208,Desktop,6,15,0,3,0.0,86,1440x900,Edge,en-IN,-330,landscape,Kolkata,7624.99,2025-01-21 05:34:53,468
user_320,session_3846,Tablet,6,15,0,21,0.54,68,768x1024,Chrome,en-IN,-330,portrait,Ahmedabad,2841.76,2025-05-20 20:02:35,73
user_285,session_3432,Desktop,6,7,0,8,0.0,55,1366x768,Edge,en-IN,-330,landscape,Delhi,5880.91,2025-05-26 19:10:23,420
user_183,session_2203,Mobile,7,4,5,17,0.6,151,414x896,Firefox,en-IN,-330,portrait,Mumbai,2698.96,2025-05-20 16:34:03,56
user_35,session_421,Mobile,6,10,5,6,1.0,77,414x896,Chrome,en-IN,-330,landscape,Pune,14179.4,2025-05-18 13:28:36,0
user_584,session_7010,Mobile,4,5,2,18,0.88,140,414x896,Edge,en-IN,-330,landscape,Bengaluru,290.56,2025-04-16 21:36:50,52
user_135,session_1628,Desktop,8,8,0,13,0.0,38,1920x1080,Firefox,en-US,-330,landscape,Mumbai,4772.86,2025-02-09 18:15:17,390
user_414,session_4978,Desktop,8,15,0,8,0.0,383,1366x768,Edge,en-US,-330,landscape,Pune,7833.41,2025-05-09 21:25:20,254
user_37,session_451,Tablet,3,3,0,0,0.87,61,810x1080,Chrome,en-IN,-330,landscape,Chennai,883.44,2025-02-26 13:40:28,0
user_774,session_9296,Desktop,8,2,0,7,0.0,132,1920x1080,Safari,hi-IN,-330,landscape,Pune,9512.44,2025-03-06 13:48:10,215
user_233,session_2804,Mobile,15,8,7,12,1.32,114,360x640,Safari,en-IN,-330,portrait,Bengaluru,6215.99,2025-05-05 20:22:41,58
user_687,session_8247,Desktop,10,8,0,19,0.0,136,1920x1080,Safari,en-IN,-330,landscape,Bengaluru,6668.55,2025-01-11 11:32:21,427
user_135,session_1625,Desktop,3,10,0,26,0.0,88,1920x1080,Firefox,en-US,-330,landscape,Mumbai,7297.19,2025-03-27 16:29:59,276
user_314,session_3780,Desktop,1,10,0,15,0.0,168,1366x768,Edge,en-IN,-330,landscape,Bengaluru,2372.52,2025-05-07 18:54:29,295
user_521,session_6256,Desktop,13,10,0,17,0.0,301,1440x900,Edge,en-US,-330,landscape,Delhi,5906.96,2025-05-08 16:13:44,168
user_543,session_6524,Mobile,16,11,8,6,0.74,148,360x640,Firefox,en-IN,-330,portrait,Chennai,4891.69,2025-01-10 09:11:44,43
user_302,session_3634,Mobile,7,19,4,15,1.35,284,414x896,Safari,en-IN,-330,portrait,Chennai,5293.56,2025-02-02 14:41:49,42
user_29,session_354,Desktop,5,11,0,10,0.0,157,1920x1080,Firefox,en-IN,-330,landscape,Pune,6327.75,2025-01-09 23:00:00,414
user_397,session_4775,Desktop,5,3,0,13,0.0,160,1440x900,Safari,en-IN,-330,landscape,Delhi,638.12,2025-05-10 20:44:15,186
user_202,session_2432,Tablet,6,6,4,14,1.3,257,768x1024,Safari,en-IN,-330,landscape,Pune,503.87,2025-05-08 17:50:29,60
user_546,session_6559,Desktop,8,7,0,7,0.0,75,1440x900,Firefox,en-IN,-330,landscape,Mumbai,4582.68,2025-06-17 08:46:12,81
user_585,session_7024,Mobile,4,5,1,10,0.95,125,414x896,Firefox,en-IN,-330,landscape,Pune,1338.09,2025-05-19 08:20:05,21
user_179,session_2152,Desktop,4,11,0,6,0.0,59,1366x768,Chrome,en-IN,-330,landscape,Pune,584.07,2025-06-21 09:58:08,456
user_172,session_2076,Tablet,3,14,0,11,0.82,87,810x1080,Firefox,en-IN,-330,landscape,Bengaluru,1249.83,2025-05-10 09:37:20,46
user_223,session_2687,Mobile,6,8,5,16,0.63,36,390x844,Edge,en-US,-330,landscape,Pune,3396.94,2025-03-23 20:02:04,51
user_193,session_2326,Desktop,3,4,0,11,0.0,127,1440x900,Edge,en-IN,-330,landscape,Kolkata,11698.4,2025-04-30 04:42:21,109
user_379,session_4558,Desktop,9,3,0,19,0.0,109,1366x768,Safari,en-IN,-330,landscape,Pune,3606.0,2025-05-04 15:18:08,629
user_764,session_9177,Mobile,7,10,4,15,0.66,69,414x896,Safari,hi-IN,-330,landscape,Kolkata,2278.14,2025-06-14 11:51:41,24
user_600,session_7212,Mobile,0,10,2,10,0.25,127,414x896,Edge,en-IN,-330,landscape,Bengaluru,9495.47,2025-02-13 17:03:37,47
user_4,session_59,Mobile,5,4,1,16,0.6,278,414x896,Safari,en-IN,-330,landscape,Delhi,8544.38,2025-03-11 08:57:07,39
user_239,session_2869,Desktop,10,10,0,22,0.0,100,1440x900,Firefox,hi-IN,-330,landscape,Kolkata,1995.15,2025-01-20 08:51:48,353
user_104,session_1251,Desktop,8,10,0,19,0.0,264,1366x768,Firefox,en-IN,-330,landscape,Delhi,3944.46,2025-02-27 18:39:16,264
user_435,session_5232,Mobile,4,8,5,9,0.0,64,390x844,Firefox,en-IN,-330,landscape,Pune,3144.66,2025-04-18 19:50:16,23
user_355,session_4262,Mobile,9,3,1,16,0.17,227,390x844,Edge,en-IN,-330,portrait,Delhi,288.51,2025-04-05 15:44:40,53
user_227,session_2731,Desktop,6,18,0,15,0.0,75,1920x1080,Chrome,en-IN,-330,landscape,Hyderabad,2375.85,2025-05-11 20:11:09,67
user_681,session_8180,Desktop,3,7,0,9,0.0,197,1440x900,Firefox,en-US,-330,landscape,Pune,8035.42,2025-02-21 20:06:17,425
user_229,session_2759,Desktop,9,4,0,15,0.0,126,1920x1080,Safari,en-US,-330,landscape,Pune,3131.5,2025-01-16 15:28:15,383
user_174,session_2096,Mobile,10,13,7,15,1.17,72,360x640,Firefox,en-US,-330,portrait,Mumbai,5158.86,2025-03-07 11:00:01,42
user_743,session_8922,Desktop,2,3,0,16,0.0,242,1366x768,Edge,en-IN,-330,landscape,Delhi,996.16,2025-06-24 19:28:05,32
user_36,session_441,Mobile,2,12,3,14,0.64,82,390x844,Chrome,en-IN,-330,landscape,Pune,5107.17,2025-05-17 17:54:52,21
user_472,session_5674,Tablet,5,5,9,11,0.49,61,810x1080,Firefox,en-IN,-330,portrait,Ahmedabad,2834.43,2025-05-02 13:46:44,74
user_417,session_5009,Desktop,4,15,0,19,0.0,126,1920x1080,Edge,en-IN,-330,landscape,Hyderabad,11706.08,2025-05-19 08:27:37,439
user_201,session_2420,Mobile,4,0,2,24,0.67,124,414x896,Firefox,en-US,-330,landscape,Delhi,2122.02,2025-01-23 17:30:25,53
